office,email,emails_all,phone,phones_all,address,region,department,city,url,source,date_scraping
Office notarial SAS NOTAIRES DU VAL DU RHONE à VERNAISON (69390) | 1 SQUARE CARDINAL,office69041.vernaison@notaires.fr,office69041.vernaison@notaires.fr,0478461033,0478461033,Bureau principal 1 SQUARE CARDINAL 69390 VERNAISON France,Auvergne-Rhône-Alpes,Rhône,Vernaison,https://www.notaires.fr/fr/office/sas-notaires-du-val-du-rhone,notaires.fr,2026-06-19 13:27:58
Office notarial SAS NOTLEX à LYON (69003) | 41 rue de Bonnel,hugo.rassion@notlex.notaires.fr,hugo.rassion@notlex.notaires.fr,0481132385,0481132385,Bureau principal 41 rue de Bonnel 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/sas-notlex-1,notaires.fr,2026-06-19 13:27:59
Office notarial SCHIBLER-JACQUET et associée à SAINT-PIERRE-DE-CHANDIEU (69780) | 23 place Charles de Gaulle,etude.69112@notaires.fr,etude.69112@notaires.fr,0478403333,0478403333,Bureau principal 23 place Charles de Gaulle 69780 SAINT-PIERRE-DE-CHANDIEU France,Auvergne-Rhône-Alpes,Rhône,Saint-Pierre-De-Chandieu,https://www.notaires.fr/fr/office/schibler-jacquet-et-associee,notaires.fr,2026-06-19 13:28:01
"Office notarial SCP Carole POULAIN-CHARPENTIER, Guillaume BONFILS, Romain THOLON et Caroline SALANSON-BOTTAZZI, notaires associés à LYON (69003) | 144 Avenue Maréchal de Saxe",scp.leufflendelorme.69017@notaires.fr,scp.leufflendelorme.69017@notaires.fr,0472847200,0472847200,Bureau principal 144 Avenue Maréchal de Saxe 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/scp-carole-poulain-charpentier-guillaume-bonfils-romain-tholon-et-caroline-salanson-bottazzi-notaires-associes,notaires.fr,2026-06-19 13:28:02
"Office notarial SCP Emmanuel de BAILLIENCOURT, Christophe RICHARD, Dimitri JANIN et Baptiste FRANCOIS Notaires, associés à LYON (69006) | 10 rue Boileau",notaires9republique@notaires.fr,notaires9republique@notaires.fr,0478281577,0478281577,Bureau principal 10 rue Boileau 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/scp-emmanuel-de-bailliencourt-christophe-richard-dimitri-janin-et-baptiste-francois-notaires-associes,notaires.fr,2026-06-19 13:28:04
"Office notarial SCP Lionel ROBIN et Florence BOACHON, Notaires associés à CALUIRE-ET-CUIRE (69300) | 2 RUE DE MARGNOLLES",etude.robinetassocies@notaires.fr,etude.robinetassocies@notaires.fr,0478294310,0478294310,Bureau principal 2 RUE DE MARGNOLLES 69300 CALUIRE-ET-CUIRE France,Auvergne-Rhône-Alpes,Rhône,Caluire-Et-Cuire,https://www.notaires.fr/fr/office/scp-lionel-robin-et-florence-boachon-notaires-associes,notaires.fr,2026-06-19 13:28:06
"Office notarial SDV NOTAIRES, SELAS à LYON (69003) | 54 cours Lafayette",s.selman@sdv.notaires.fr,s.selman@sdv.notaires.fr,0478793309,0478793309,Bureau principal 54 cours Lafayette 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/sdv-notaires-selas,notaires.fr,2026-06-19 13:28:08
"Office notarial SEL, NOTAIRES DE CHAPONNAY, SARL à CHAPONNAY (69970) | 22 rue de la Poste",notairesdechaponnay@notaires.fr,notairesdechaponnay@notaires.fr,0478960403,0478960403,Bureau principal 22 rue de la Poste 69970 CHAPONNAY France,Auvergne-Rhône-Alpes,Rhône,Chaponnay,https://www.notaires.fr/fr/office/sel-notaires-de-chaponnay-sarl,notaires.fr,2026-06-19 13:28:10
Office notarial SELARL 1629 NOTAIRES à LYON (69001) | 9 rue du Bât d'Argent,accueil@1629.notaires.fr,accueil@1629.notaires.fr,0478270290,0478270290,Bureau principal 9 rue du Bât d'Argent 69001 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/selarl-1629-notaires,notaires.fr,2026-06-19 13:28:12
"Office notarial SELARL 1979 NOT’ACTES, Notaires à LA MULATIERE à LA MULATIÈRE (69350) | 2A CHEMIN DE LA BASTERO",etude69125.lamulatiere@notaires.fr,etude69125.lamulatiere@notaires.fr,0478500794,0478500794,Bureau principal 2A CHEMIN DE LA BASTERO 69350 LA MULATIÈRE France,Auvergne-Rhône-Alpes,Rhône,La Mulatière,https://www.notaires.fr/fr/office/selarl-1979-notactes-notaires-la-mulatiere,notaires.fr,2026-06-19 13:28:14
Office notarial SELARL ACTALION Notaires à LYON (69003) | 1 rue Montébello,actalion@notaires.fr,actalion@notaires.fr,0478606034,0478606034,Bureau principal 1 rue Montébello 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/selarl-actalion-notaires-1,notaires.fr,2026-06-19 13:28:15
Office notarial SELARL AJC NOTAIRES à CALUIRE-ET-CUIRE (69300) | 13 rue Jean Moulin,alexia.juan@notaires.fr,alexia.juan@notaires.fr,0478088741,0478088741,Bureau principal 13 rue Jean Moulin 69300 CALUIRE-ET-CUIRE France,Auvergne-Rhône-Alpes,Rhône,Caluire-Et-Cuire,https://www.notaires.fr/fr/office/selarl-ajc-notaires,notaires.fr,2026-06-19 13:28:16
Office notarial SELARL ALEXANDRE BRUYERE ET THOMAS BOURLIERE à LYON (69007) | 287 rue de Créqui,accueil.69006@notaires.fr,accueil.69006@notaires.fr,0478422186,0478422186,Bureau principal 287 rue de Créqui 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/selarl-alexandre-bruyere-et-thomas-bourliere,notaires.fr,2026-06-19 13:28:18
Office notarial SELARL BCA NOTAIRES à LYON (69002) | 5 place Bellecour,contact.69205@bca.notaires.fr,contact.69205@bca.notaires.fr,0428382030,0428382030,Bureau principal 5 place Bellecour 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/selarl-bca-notaires,notaires.fr,2026-06-19 13:28:19
Office notarial SELARL CARBONNEL & FREMONT - Notaires à SAINTE-FOY-LÈS-LYON (69110) | 32 avenue Maréchal Foch,mathias.carbonnel@carbonnel-fremont.notaires.fr,mathias.carbonnel@carbonnel-fremont.notaires.fr,0472413598,0472413598,Bureau principal 32 avenue Maréchal Foch 69110 SAINTE-FOY-LÈS-LYON France,Auvergne-Rhône-Alpes,Rhône,Sainte-Foy-Lès-Lyon,https://www.notaires.fr/fr/office/selarl-carbonnel-fremont-notaires,notaires.fr,2026-06-19 13:28:21
Office notarial SELARL Caroline MARCHAIS-EPARVIER et Sylvain EPARVIER à TASSIN-LA-DEMI-LUNE (69160) | 169 Avenue Charles de Gaulle,caroline.marchais-eparvier@notaires.fr,caroline.marchais-eparvier@notaires.fr,0437465199,0437465199,Bureau principal 169 Avenue Charles de Gaulle 69160 TASSIN-LA-DEMI-LUNE France,Auvergne-Rhône-Alpes,Rhône,Tassin-La-Demi-Lune,https://www.notaires.fr/fr/office/selarl-caroline-marchais-eparvier-et-sylvain-eparvier,notaires.fr,2026-06-19 13:28:22
Office notarial SELARL Des Paroles & Des Actes à LYON (69006) | 111 rue Bugeaud,clement.janey@rhonactes.notaires.fr,clement.janey@rhonactes.notaires.fr,0474531148,0474531148,Bureau principal 111 rue Bugeaud 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/selarl-des-paroles-des-actes,notaires.fr,2026-06-19 13:28:24
Office notarial SELARL Des Paroles & Des Actes à SAINTE-COLOMBE (69560) | 49 rue Paul Doumer,eric.janey@rhonactes.notaires.fr,eric.janey@rhonactes.notaires.fr,0474531148,0474531148,Bureau principal 49 rue Paul Doumer 69560 SAINTE-COLOMBE France,Auvergne-Rhône-Alpes,Rhône,Sainte-Colombe,https://www.notaires.fr/fr/office/selarl-des-paroles-des-actes-0,notaires.fr,2026-06-19 13:28:26
Office notarial SELARL ENTANDEM NOTAIRES à SAINT-GERMAIN-AU-MONT-D'OR (69650) | 1 A Place de l'Esplanade,s.vacher@entandem.notaires.fr,s.vacher@entandem.notaires.fr,0428380640,0428380640,Bureau principal 1 A Place de l'Esplanade 69650 SAINT-GERMAIN-AU-MONT-D'OR France,Auvergne-Rhône-Alpes,Rhône,Saint-Germain-Au-Mont-D'or,https://www.notaires.fr/fr/office/selarl-entandem-notaires,notaires.fr,2026-06-19 13:28:28
Office notarial SELARL ENTANDEM NOTAIRES à LYON (69006) | 50 cours Franklin Roosevelt,office@entandem.notaires.fr,office@entandem.notaires.fr,0428382230,0428382230,Bureau principal 50 cours Franklin Roosevelt 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/selarl-entandem-notaires-0,notaires.fr,2026-06-19 13:28:29
Office notarial SELARL ETUDE BLANC à OULLINS-PIERRE-BÉNITE - OULLINS (69600) | 1 boulevard Emile Zola,etude.blanc@notaires.fr,etude.blanc@notaires.fr,0478513155,0478513155,Bureau principal 1 boulevard Emile Zola 69600 OULLINS-PIERRE-BÉNITE - OULLINS France,Auvergne-Rhône-Alpes,Rhône,Oullins-Pierre-Bénite - Oullins,https://www.notaires.fr/fr/office/selarl-etude-blanc,notaires.fr,2026-06-19 13:28:32
Office notarial SELARL Fideis Notaires à SAINTE-FOY-LÈS-LYON (69110) | 18 Place Xavier Ricard,contact@fideis.notaires.fr,contact@fideis.notaires.fr,0472329065,0472329065,Bureau principal 18 Place Xavier Ricard 69110 SAINTE-FOY-LÈS-LYON France,Auvergne-Rhône-Alpes,Rhône,Sainte-Foy-Lès-Lyon,https://www.notaires.fr/fr/office/selarl-fideis-notaires,notaires.fr,2026-06-19 13:28:34
Office notarial SELARL GAUMIER NOTAIRES à LYON (69009) | 18 quai Jaÿr,matthieu.gaumier@notaires.fr,matthieu.gaumier@notaires.fr,0472197508,0472197508,Bureau principal 18 quai Jaÿr 69009 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/selarl-gaumier-notaires,notaires.fr,2026-06-19 13:28:36
"Office notarial SELARL Jean-Christophe HOCHE, Maxime CASTELLI et Denis MESTRALLET, Notaires des crus à VILLEFRANCHE-SUR-SAÔNE (69400) | 248 rue de la Paix",notairesdescrus@ndc.notaires.fr,notairesdescrus@ndc.notaires.fr,0474042486,0474042486,Bureau principal 248 rue de la Paix 69400 VILLEFRANCHE-SUR-SAÔNE France,Auvergne-Rhône-Alpes,Rhône,Villefranche-Sur-Saône,https://www.notaires.fr/fr/office/selarl-jean-christophe-hoche-maxime-castelli-et-denis-mestrallet-notaires-des-crus,notaires.fr,2026-06-19 13:28:38
Office notarial LAVOREL Amaury à LYON (69005) | 13 place Benoit Crépu,amaury.lavorel@69060.notaires.fr,amaury.lavorel@69060.notaires.fr,0478620672,0478620672,Bureau principal 13 place Benoit Crépu 69005 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/lavorel-amaury,notaires.fr,2026-06-19 13:25:44
"Office notarial LES NOUVEAUX NOTAIRES, SELAS à LYON (69006) | 10 rue Malesherbes",pierre.benayoun@notaires.fr,pierre.benayoun@notaires.fr,0478898865,0478898865,Bureau principal 10 rue Malesherbes 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/les-nouveaux-notaires-selas,notaires.fr,2026-06-19 13:25:46
"Office notarial LINK NOTAIRES, SARL à CALUIRE-ET-CUIRE (69300) | 71 Rue François Peissel",aymeric.depont@notaires.fr,aymeric.depont@notaires.fr,0428298050,0428298050,Bureau principal 71 Rue François Peissel 69300 CALUIRE-ET-CUIRE France,Auvergne-Rhône-Alpes,Rhône,Caluire-Et-Cuire,https://www.notaires.fr/fr/office/link-notaires-sarl-0,notaires.fr,2026-06-19 13:25:48
Office notarial LOMBARD Wafae à LIMONEST (69760) | 314 allée des Noisetiers,wafae.lombard@69198.notaires.fr,wafae.lombard@69198.notaires.fr,0428298489,0428298489,Bureau principal 314 allée des Noisetiers 69760 LIMONEST France,Auvergne-Rhône-Alpes,Rhône,Limonest,https://www.notaires.fr/fr/office/lombard-wafae,notaires.fr,2026-06-19 13:25:49
"Office notarial LUMEN NOTAIRES, SELARL à LYON (69008) | 2 Avenue des Frères Lumière",emilie.jourdan@notaires.fr,emilie.jourdan@notaires.fr,0428299700,0428299700,Bureau principal 2 Avenue des Frères Lumière 69008 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/lumen-notaires-selarl,notaires.fr,2026-06-19 13:25:51
"Office notarial Maître MILESI Notaire, SARL à SATHONAY-CAMP (69580) | 9 Avenue Félix Faure",officenotarial@69214.notaires.fr,officenotarial@69214.notaires.fr,0000000000,0000000000,Bureau principal 9 Avenue Félix Faure 69580 SATHONAY-CAMP France,Auvergne-Rhône-Alpes,Rhône,Sathonay-Camp,https://www.notaires.fr/fr/office/maitre-milesi-notaire-sarl,notaires.fr,2026-06-19 13:25:54
Office notarial MARECHAL Thibault à LYON (69002) | 56 Cours Charlemagne,thibault.marechal@69178.notaires.fr,thibault.marechal@69178.notaires.fr,0472134695,0472134695,Bureau principal 56 Cours Charlemagne 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/marechal-thibault,notaires.fr,2026-06-19 13:25:55
Office notarial MARIOTTE Stéphanie à LYON (69006) | 10 Boulevard Jules Favre,stephanie.mariotte@notaires.fr,stephanie.mariotte@notaires.fr,0481060795,0481060795,Bureau principal 10 Boulevard Jules Favre 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/mariotte-stephanie,notaires.fr,2026-06-19 13:25:57
Office notarial MATA Victoria à LYON (69008) | 310 Avenue Berthelot,victoria.mata@notaires.fr,victoria.mata@notaires.fr,0472780290,0472780290,Bureau principal 310 Avenue Berthelot 69008 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/mata-victoria,notaires.fr,2026-06-19 13:26:00
"Office notarial MAUGAIN NOTAIRES, SELARL à LYON (69003) | 34 cours Lafayette",bertram.julienne@notaires.fr,bertram.julienne@notaires.fr,0472130397,0472130397,Bureau principal 34 cours Lafayette 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/maugain-notaires-selarl,notaires.fr,2026-06-19 13:26:02
Office notarial MERMET Pierre à LIMAS (69400) | 84 rue Henri Dépagneux,pierre.mermet@notaires.fr,pierre.mermet@notaires.fr,0474045153,0474045153,Bureau principal 84 rue Henri Dépagneux 69400 LIMAS France,Auvergne-Rhône-Alpes,Rhône,Limas,https://www.notaires.fr/fr/office/mermet-pierre,notaires.fr,2026-06-19 13:26:03
Office notarial MESSERI Aurore à LYON (69003) | 6 cours de la Liberté,aurore.messeri@notaires.fr,aurore.messeri@notaires.fr,0481061360,0481061360,Bureau principal 6 cours de la Liberté 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/messeri-aurore,notaires.fr,2026-06-19 13:26:04
Office notarial MONTEL Hélène à VERNAISON (69390) | 336 rue de la Fée des Eaux,h.montel@notaires.fr,h.montel@notaires.fr,0482531832,0482531832,Bureau principal 336 rue de la Fée des Eaux 69390 VERNAISON France,Auvergne-Rhône-Alpes,Rhône,Vernaison,https://www.notaires.fr/fr/office/montel-helene,notaires.fr,2026-06-19 13:26:07
Office notarial MOREL Laetitia à LYON (69003) | 127 cours du Docteur Long,morel.laetitia@notaires.fr,morel.laetitia@notaires.fr,0481061095,0481061095,Bureau principal 127 cours du Docteur Long 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/morel-laetitia,notaires.fr,2026-06-19 13:26:09
Office notarial MURANA-CHARLUET Raphaëlle à SAINT-DIDIER-AU-MONT-D'OR (69370) | 11 rue Voie Lactée,r.murana@notaires.fr,r.murana@notaires.fr,0485680145,0485680145,Bureau principal 11 rue Voie Lactée 69370 SAINT-DIDIER-AU-MONT-D'OR France,Auvergne-Rhône-Alpes,Rhône,Saint-Didier-Au-Mont-D'or,https://www.notaires.fr/fr/office/murana-charluet-raphaelle,notaires.fr,2026-06-19 13:26:11
Office notarial MURAT Marie-Pierre à VILLEURBANNE (69100) | 109 Cours Emile Zola,office.murat@notaires.fr,office.murat@notaires.fr,0437431922,0437431922,Bureau principal 109 Cours Emile Zola 69100 VILLEURBANNE France,Auvergne-Rhône-Alpes,Rhône,Villeurbanne,https://www.notaires.fr/fr/office/murat-marie-pierre,notaires.fr,2026-06-19 13:26:13
Office notarial NARDINI Magali à CHAZAY-D'AZERGUES (69380) | 9 rue Marius Berliet,office.nardini@notaires.fr,office.nardini@notaires.fr,04.86.11.05.15,04.86.11.05.15,Bureau principal 9 rue Marius Berliet 69380 CHAZAY-D'AZERGUES France,Auvergne-Rhône-Alpes,Rhône,Chazay-D'azergues,https://www.notaires.fr/fr/office/nardini-magali,notaires.fr,2026-06-19 13:26:15
Office notarial NICOLLE et associés à LYON (69003) | 90 rue Paul Bert,christian.nicolle@notaires.fr,christian.nicolle@notaires.fr,0492309230,0492309230,Bureau principal 90 rue Paul Bert 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/nicolle-et-associes-0,notaires.fr,2026-06-19 13:26:18
Office notarial NOHARET Françoise à LYON (69007) | 200 AVENUE JEAN JAURES,office.noharet@notaires.fr,office.noharet@notaires.fr,0437376850,0437376850,Bureau principal 200 AVENUE JEAN JAURES 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/noharet-francoise,notaires.fr,2026-06-19 13:26:20
"Office notarial NOT’ACTES MARCY à MARCY (69480) | 20, Rue de la Tour",renaud.fontaine@69169.notaires.fr,renaud.fontaine@69169.notaires.fr,0437552285,0437552285,"Bureau principal 20, Rue de la Tour 69480 MARCY France",Auvergne-Rhône-Alpes,Rhône,Marcy,https://www.notaires.fr/fr/office/notactes-marcy,notaires.fr,2026-06-19 13:26:22
Office notarial NOTAEM et associés à SAINT-CYR-AU-MONT-D'OR (69450) | 1 rue Reynier,notaem@notaem.notaires.fr,notaem@notaem.notaires.fr,0478472483,0478472483,Bureau principal 1 rue Reynier 69450 SAINT-CYR-AU-MONT-D'OR France,Auvergne-Rhône-Alpes,Rhône,Saint-Cyr-Au-Mont-D'or,https://www.notaires.fr/fr/office/notaem-et-associes,notaires.fr,2026-06-19 13:26:24
Office notarial NOTAIRES GAMBETTA à VILLEFRANCHE-SUR-SAÔNE (69400) | 257 rue Boiron,secretariat@etudegambetta.notaires.fr,secretariat@etudegambetta.notaires.fr,0474029910,0474029910,Bureau principal 257 rue Boiron 69400 VILLEFRANCHE-SUR-SAÔNE France,Auvergne-Rhône-Alpes,Rhône,Villefranche-Sur-Saône,https://www.notaires.fr/fr/office/notaires-gambetta,notaires.fr,2026-06-19 13:26:25
Office notarial NOTARA à LYON (69007) | 152 Grande Rue de la Guillotière,notara.lyon@notaires.fr,notara.lyon@notaires.fr,0983211434,0983211434,Bureau principal 152 Grande Rue de la Guillotière 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/notara,notaires.fr,2026-06-19 13:26:26
"Office notarial ODO, notaire à THIZY-LES-BOURGS (69240) | 47 RUE JEAN JAURES",notaires.thizy@notaires.fr,notaires.thizy@notaires.fr,0474640048,0474640048,Bureau principal 47 RUE JEAN JAURES 69240 THIZY-LES-BOURGS France,Auvergne-Rhône-Alpes,Rhône,Thizy-Les-Bourgs,https://www.notaires.fr/fr/office/odo-notaire,notaires.fr,2026-06-19 13:26:28
"Office notarial OFFICE NOTARIAL DE PRESSENSE, SELARL à VILLEURBANNE (69100) | 46 rue Francis de Pressensé",helene.geraud@notaires.fr,helene.geraud@notaires.fr,0437482561,0437482561,Bureau principal 46 rue Francis de Pressensé 69100 VILLEURBANNE France,Auvergne-Rhône-Alpes,Rhône,Villeurbanne,https://www.notaires.fr/fr/office/office-notarial-de-pressense-selarl,notaires.fr,2026-06-19 13:26:30
"Office notarial OFFICE NOTARIAL DES CHARPENNES-VILLEURBANNE, SELARL à VILLEURBANNE (69100) | 50 A Cours Emile Zola",oncv@69136.notaires.fr,oncv@69136.notaires.fr,0472759396,0472759396,Bureau principal 50 A Cours Emile Zola 69100 VILLEURBANNE France,Auvergne-Rhône-Alpes,Rhône,Villeurbanne,https://www.notaires.fr/fr/office/office-notarial-des-charpennes-villeurbanne-selarl,notaires.fr,2026-06-19 13:26:32
"Office notarial Office Notarial des Jacobins, SAS à LYON (69002) | 8 place des Jacobins",,,0478371744,0478371744,Bureau principal 8 place des Jacobins 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/office-notarial-des-jacobins-sas,notaires.fr,2026-06-19 13:26:33
"Office notarial OFFICE NOTARIAL DU PAYS ARBRESLOIS, SELARL à L'ARBRESLE (69210) | 54, rue Claude Terrasse",office.larbresle@onpa.notaires.fr,office.larbresle@onpa.notaires.fr,0474010014,0474010014,"Bureau principal 54, rue Claude Terrasse 69210 L'ARBRESLE France",Auvergne-Rhône-Alpes,Rhône,L'arbresle,https://www.notaires.fr/fr/office/office-notarial-du-pays-arbreslois-selarl,notaires.fr,2026-06-19 13:26:35
"Office notarial OFFICE ROOSEVELT et associés, SELARL à LYON (69006) | 24 Cours Franklin Roosevelt",scp.bronnert@notaires.fr,scp.bronnert@notaires.fr,0472838080,0472838080,Bureau principal 24 Cours Franklin Roosevelt 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/office-roosevelt-et-associes-selarl,notaires.fr,2026-06-19 13:26:37
"Office notarial ONPC NOTAIRES, SELARL à LYON (69006) | 58 rue Tête d'Or",alexandre.kleinhans@onpc-lyon.notaires.fr,alexandre.kleinhans@onpc-lyon.notaires.fr,0481098330,0481098330,Bureau principal 58 rue Tête d'Or 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/onpc-notaires-selarl,notaires.fr,2026-06-19 13:26:38
"Office notarial PARISET, Notaire, SARL à LYON (69001) | 2 rue de Provence",scp.paillard-pariset@notaires.fr,scp.paillard-pariset@notaires.fr,0472982798,0472982798,Bureau principal 2 rue de Provence 69001 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/pariset-notaire-sarl,notaires.fr,2026-06-19 13:26:40
Office notarial PARTOUCHE Sébastien à LISSIEU (69380) | 101 Route Nationale 6,sebastien.partouche@notaires.fr,sebastien.partouche@notaires.fr,0472599128,0472599128,Bureau principal 101 Route Nationale 6 69380 LISSIEU France,Auvergne-Rhône-Alpes,Rhône,Lissieu,https://www.notaires.fr/fr/office/partouche-sebastien,notaires.fr,2026-06-19 13:26:42
"Office notarial PAUL & associés – Notaires Lyon, SELAS à LYON (69009) | 28 rue Joannès Carret",corinne.nicolle@notaires.fr,corinne.nicolle@notaires.fr,0412054740,0412054740,Bureau principal 28 rue Joannès Carret 69009 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/paul-associes-notaires-lyon-selas,notaires.fr,2026-06-19 13:26:43
"Office notarial PCMV NOTAIRES, SARL à LYON (69004) | 18/19 Place de la Croix Rousse",office@pcmv.notaires.fr,office@pcmv.notaires.fr,0437408084,0437408084,Bureau principal 18/19 Place de la Croix Rousse 69004 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/pcmv-notaires-sarl,notaires.fr,2026-06-19 13:26:45
"Office notarial PERRAUD & Associés - Notaires, SAS à LYON (69003) | 19 boulevard Eugène Deruelle",perraud.lyon@notaires.fr,perraud.lyon@notaires.fr,,,Bureau principal 19 boulevard Eugène Deruelle 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/perraud-associes-notaires-sas-0,notaires.fr,2026-06-19 13:26:47
Office notarial PESSIA Faustine à DOMMARTIN (69380) | 1702 route des Bois,faustine.pessia@69072.notaires.fr,faustine.pessia@69072.notaires.fr,0000000000,0000000000,Bureau principal 1702 route des Bois 69380 DOMMARTIN France,Auvergne-Rhône-Alpes,Rhône,Dommartin,https://www.notaires.fr/fr/office/pessia-faustine,notaires.fr,2026-06-19 13:26:49
Office notarial PICOT Laura à LYON (69006) | 63 rue Boileau,laura.picot@69212.notaires.fr,laura.picot@69212.notaires.fr,0478133758,0478133758,Bureau principal 63 rue Boileau 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/picot-laura,notaires.fr,2026-06-19 13:26:50
"Office notarial PROUVOST-CLAEYS, SAS à associé unique à L'ARBRESLE (69210) | 193 Route de Sain-Bel",louise.prouvost@69209.notaires.fr,louise.prouvost@69209.notaires.fr,0428299066,0428299066,Bureau principal 193 Route de Sain-Bel 69210 L'ARBRESLE France,Auvergne-Rhône-Alpes,Rhône,L'arbresle,https://www.notaires.fr/fr/office/prouvost-claeys-sas-associe-unique,notaires.fr,2026-06-19 13:26:51
"Office notarial RAY et associé, SELARL à SAINT-FONS (69190) | 1 Avenue Jean Jaurès",ray.sassard@notaires.fr,ray.sassard@notaires.fr,0478700047,0478700047,Bureau principal 1 Avenue Jean Jaurès 69190 SAINT-FONS France,Auvergne-Rhône-Alpes,Rhône,Saint-Fons,https://www.notaires.fr/fr/office/ray-et-associe-selarl,notaires.fr,2026-06-19 13:26:53
Office notarial REAL LEX Notaires à CRAPONNE (69290) | 123 AVENUE PIERRE DUMOND,office69066.craponne@notaires.fr,office69066.craponne@notaires.fr,0478578039,0478578039,Bureau principal 123 AVENUE PIERRE DUMOND 69290 CRAPONNE France,Auvergne-Rhône-Alpes,Rhône,Craponne,https://www.notaires.fr/fr/office/real-lex-notaires,notaires.fr,2026-06-19 13:26:54
Office notarial REBMANN Fanny à LYON (69004) | 32 rue Jacques-Louis Hénon,fanny.rebmann@notaires.fr,fanny.rebmann@notaires.fr,0000000000,0000000000,Bureau principal 32 rue Jacques-Louis Hénon 69004 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/rebmann-fanny,notaires.fr,2026-06-19 13:26:56
"Office notarial REBOTIER PERET LEVRAULT ET MERLE NOTAIRES ASSOCIES, SELARL à LYON (69009) | 2 boulevard Antoine de Saint Exupéry",notaires.vaise@notaires.fr,notaires.vaise@notaires.fr,0478646749,0478646749,Bureau principal 2 boulevard Antoine de Saint Exupéry 69009 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/rebotier-peret-levrault-et-merle-notaires-associes-selarl,notaires.fr,2026-06-19 13:26:57
Office notarial RENETEAU Anaïs à CHAPONOST (69630) | 1 Route des Troques,anais.reneteau@reneteau.notaires.fr,anais.reneteau@reneteau.notaires.fr,0478563572,0478563572,Bureau principal 1 Route des Troques 69630 CHAPONOST France,Auvergne-Rhône-Alpes,Rhône,Chaponost,https://www.notaires.fr/fr/office/reneteau-anais,notaires.fr,2026-06-19 13:26:59
Office notarial REY Karyne à LYON (69002) | 3 rue Victor Hugo,etude.rey@notaires.fr,etude.rey@notaires.fr,0472162590,0472162590,Bureau principal 3 rue Victor Hugo 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/rey-karyne,notaires.fr,2026-06-19 13:27:01
